M- 
Integration time: 10000 ms
Average: 1 scans
Nr of pixels used for smoothing: 0
Data measured with spectrometer serial number: 0604021S1
Wave   ;Sample
281,16;43,000
281,76;303,00
282,35;204,00
282,95;229,00
283,54;109,00
284,14;313,00
284,73;208,00
285,32;211,00
285,92;214,00
286,51;273,00
287,11;235,00
287,70;231,00
288,29;175,00
288,89;168,00
289,48;252,00
290,08;215,00
290,67;170,00
291,26;191,00
291,86;289,00
292,45;243,00
293,04;281,00
293,64;323,00
294,23;235,00
294,83;277,00
295,42;337,00
296,01;446,00
296,61;435,00
297,20;312,00
297,79;330,00
298,39;426,00
298,98;456,00
299,57;308,00
300,17;410,00
300,76;340,00
301,35;267,00
301,95;192,00
302,54;455,00
303,13;327,00
303,73;310,00
304,32;282,00
304,91;148,00
305,51;294,00
306,10;331,00
306,69;327,00
307,28;301,00
307,88;385,00
308,47;387,00
309,06;420,00
309,66;612,00
310,25;449,00
310,84;625,00
311,43;470,00
312,03;592,00
312,62;757,00
313,21;761,00
313,81;847,00
314,40;908,00
314,99;1154,0
315,58;1178,0
316,18;1115,0
316,77;1065,0
317,36;1040,0
317,95;854,00
318,54;892,00
319,14;768,00
319,73;340,00
320,32;345,00
320,91;486,00
321,51;297,00
322,10;297,00
322,69;383,00
323,28;460,00
323,87;429,00
324,47;624,00
325,06;546,00
325,65;540,00
326,24;540,00
326,83;526,00
327,43;392,00
328,02;650,00
328,61;504,00
329,20;534,00
329,79;545,00
330,39;488,00
330,98;590,00
331,57;558,00
332,16;620,00
332,75;740,00
333,34;839,00
333,93;1064,0
334,53;1098,0
335,12;1328,0
335,71;1528,0
336,30;2002,0
336,89;2377,0
337,48;2254,0
338,07;2209,0
338,67;2024,0
339,26;1935,0
339,85;1463,0
340,44;1076,0
341,03;640,00
341,62;393,00
342,21;589,00
342,80;452,00
343,39;413,00
343,99;483,00
344,58;577,00
345,17;352,00
345,76;605,00
346,35;461,00
346,94;508,00
347,53;546,00
348,12;432,00
348,71;509,00
349,30;655,00
349,89;606,00
350,48;551,00
351,07;609,00
351,66;603,00
352,26;698,00
352,85;920,00
353,44;973,00
354,03;1101,0
354,62;1086,0
355,21;973,00
355,80;1310,0
356,39;1432,0
356,98;1769,0
357,57;1733,0
358,16;1819,0
358,75;1881,0
359,34;1618,0
359,93;1357,0
360,52;1188,0
361,11;756,00
361,70;428,00
362,29;404,00
362,88;513,00
363,47;473,00
364,06;509,00
364,65;531,00
365,24;429,00
365,83;513,00
366,42;589,00
367,01;574,00
367,60;536,00
368,19;527,00
368,78;568,00
369,37;638,00
369,95;854,00
370,54;539,00
371,13;674,00
371,72;794,00
372,31;674,00
372,90;650,00
373,49;940,00
374,08;865,00
374,67;933,00
375,26;1015,0
375,85;1275,0
376,44;1163,0
377,03;1100,0
377,61;1063,0
378,20;998,00
378,79;1106,0
379,38;982,00
379,97;966,00
380,56;1021,0
381,15;934,00
381,74;944,00
382,33;987,00
382,91;1021,0
383,50;888,00
384,09;735,00
384,68;714,00
385,27;917,00
385,86;897,00
386,45;974,00
387,03;870,00
387,62;818,00
388,21;718,00
388,80;871,00
389,39;818,00
389,98;857,00
390,57;791,00
391,15;844,00
391,74;935,00
392,33;896,00
392,92;834,00
393,51;853,00
394,09;875,00
394,68;864,00
395,27;1090,0
395,86;1101,0
396,45;981,00
397,03;1026,0
397,62;1101,0
398,21;905,00
398,80;1248,0
399,39;1443,0
399,97;1633,0
400,56;1538,0
401,15;1507,0
401,74;1494,0
402,32;1732,0
402,91;1773,0
403,50;1518,0
404,09;1728,0
404,67;1941,0
405,26;1938,0
405,85;2005,0
406,44;2200,0
407,02;2300,0
407,61;1957,0
408,20;1859,0
408,78;1911,0
409,37;1957,0
409,96;2160,0
410,55;1886,0
411,13;2044,0
411,72;1760,0
412,31;1754,0
412,89;1568,0
413,48;1586,0
414,07;1700,0
414,65;1604,0
415,24;1535,0
415,83;1573,0
416,42;1441,0
417,00;1579,0
417,59;1800,0
418,18;1747,0
418,76;1694,0
419,35;1814,0
419,94;2035,0
420,52;1819,0
421,11;1944,0
421,69;1889,0
422,28;1757,0
422,87;1883,0
423,45;2145,0
424,04;2328,0
424,63;2202,0
425,21;2472,0
425,80;2264,0
426,38;2410,0
426,97;2091,0
427,56;1784,0
428,14;1714,0
428,73;1563,0
429,31;1313,0
429,90;1392,0
430,49;1361,0
431,07;1354,0
431,66;1179,0
432,24;1253,0
432,83;1349,0
433,42;1488,0
434,00;1641,0
434,59;1722,0
435,17;1782,0
435,76;1864,0
436,34;1918,0
436,93;1877,0
437,51;1720,0
438,10;1543,0
438,69;1330,0
439,27;1204,0
439,86;1272,0
440,44;1248,0
441,03;1243,0
441,61;1269,0
442,20;1447,0
442,78;1688,0
443,37;1754,0
443,95;1975,0
444,54;2261,0
445,12;2277,0
445,71;1938,0
446,29;2065,0
446,88;1997,0
447,46;1957,0
448,05;1636,0
448,63;1402,0
449,22;1267,0
449,80;1137,0
450,39;1089,0
450,97;1177,0
451,56;1140,0
452,14;1109,0
452,72;1159,0
453,31;1182,0
453,89;1102,0
454,48;1056,0
455,06;1207,0
455,65;1273,0
456,23;1213,0
456,81;826,00
457,40;1148,0
457,98;1015,0
458,57;1113,0
459,15;1100,0
459,74;1121,0
460,32;1321,0
460,90;1385,0
461,49;1557,0
462,07;1804,0
462,66;2111,0
463,24;2380,0
463,82;2302,0
464,41;2629,0
464,99;2710,0
465,57;2384,0
466,16;2312,0
466,74;2082,0
467,33;1632,0
467,91;1509,0
468,49;1213,0
469,08;1151,0
469,66;1181,0
470,24;1282,0
470,83;1237,0
471,41;1066,0
471,99;1188,0
472,58;1199,0
473,16;1063,0
473,74;1008,0
474,33;1006,0
474,91;708,00
475,49;800,00
476,08;767,00
476,66;893,00
477,24;1040,0
477,82;1018,0
478,41;1136,0
478,99;1250,0
479,57;1296,0
480,16;1373,0
480,74;1378,0
481,32;1491,0
481,90;1582,0
482,49;1478,0
483,07;1445,0
483,65;1366,0
484,23;1510,0
484,82;1650,0
485,40;1836,0
485,98;2019,0
486,56;2014,0
487,15;2215,0
487,73;2090,0
488,31;2078,0
488,89;2087,0
489,47;1816,0
490,06;1679,0
490,64;1635,0
491,22;1273,0
491,80;1381,0
492,39;1210,0
492,97;1242,0
493,55;1273,0
494,13;1203,0
494,71;988,00
495,29;968,00
495,88;915,00
496,46;1091,0
497,04;882,00
497,62;836,00
498,20;962,00
498,78;1014,0
499,37;1377,0
499,95;2262,0
500,53;2898,0
501,11;3227,0
501,69;3158,0
502,27;3162,0
502,85;3191,0
503,44;2792,0
504,02;2182,0
504,60;1314,0
505,18;1009,0
505,76;889,00
506,34;895,00
506,92;796,00
507,50;719,00
508,08;679,00
508,67;518,00
509,25;649,00
509,83;426,00
510,41;594,00
510,99;493,00
511,57;425,00
512,15;524,00
512,73;438,00
513,31;358,00
513,89;454,00
514,47;551,00
515,05;544,00
515,63;424,00
516,21;522,00
516,79;463,00
517,38;617,00
517,96;744,00
518,54;521,00
519,12;705,00
519,70;539,00
520,28;786,00
520,86;646,00
521,44;608,00
522,02;531,00
522,60;413,00
523,18;581,00
523,76;525,00
524,34;420,00
524,92;436,00
525,50;456,00
526,08;611,00
526,66;333,00
527,24;522,00
527,82;429,00
528,39;454,00
528,97;323,00
529,55;528,00
530,13;413,00
530,71;358,00
531,29;483,00
531,87;563,00
532,45;462,00
533,03;500,00
533,61;741,00
534,19;547,00
534,77;551,00
535,35;617,00
535,93;586,00
536,51;562,00
537,08;922,00
537,66;505,00
538,24;545,00
538,82;578,00
539,40;552,00
539,98;352,00
540,56;510,00
541,14;558,00
541,72;378,00
542,29;397,00
542,87;439,00
543,45;482,00
544,03;273,00
544,61;609,00
545,19;548,00
545,77;445,00
546,34;534,00
546,92;539,00
547,50;676,00
548,08;588,00
548,66;607,00
549,23;597,00
549,81;635,00
550,39;559,00
550,97;600,00
551,55;528,00
552,13;619,00
552,70;639,00
553,28;588,00
553,86;625,00
554,44;580,00
555,01;633,00
555,59;714,00
556,17;728,00
556,75;729,00
557,33;634,00
557,90;507,00
558,48;509,00
559,06;458,00
559,64;540,00
560,21;426,00
560,79;424,00
561,37;542,00
561,95;390,00
562,52;701,00
563,10;590,00
563,68;521,00
564,25;499,00
564,83;461,00
565,41;457,00
565,99;734,00
566,56;791,00
567,14;1103,0
567,72;1531,0
568,29;1708,0
568,87;1682,0
569,45;1673,0
570,02;1629,0
570,60;1392,0
571,18;1311,0
571,75;808,00
572,33;648,00
572,91;609,00
573,48;565,00
574,06;1052,0
574,64;619,00
575,21;499,00
575,79;527,00
576,37;577,00
576,94;534,00
577,52;412,00
578,09;516,00
578,67;412,00
579,25;521,00
579,82;469,00
580,40;437,00
580,97;499,00
581,55;468,00
582,13;595,00
582,70;612,00
583,28;659,00
583,85;523,00
584,43;527,00
585,01;744,00
585,58;666,00
586,16;990,00
586,73;1378,0
587,31;1756,0
587,88;1908,0
588,46;1992,0
589,03;2151,0
589,61;2107,0
590,18;2048,0
590,76;1784,0
591,34;1294,0
591,91;889,00
592,49;904,00
593,06;949,00
593,64;793,00
594,21;1085,0
594,79;895,00
595,36;969,00
595,94;1015,0
596,51;942,00
597,09;870,00
597,66;751,00
598,24;619,00
598,81;471,00
599,38;522,00
599,96;516,00
600,53;401,00
601,11;506,00
601,68;317,00
602,26;584,00
602,83;426,00
603,41;446,00
603,98;498,00
604,56;553,00
605,13;448,00
605,70;465,00
606,28;282,00
606,85;331,00
607,43;568,00
608,00;427,00
608,57;483,00
609,15;364,00
609,72;490,00
610,30;395,00
610,87;408,00
611,44;471,00
612,02;644,00
612,59;504,00
613,16;230,00
613,74;485,00
614,31;517,00
614,89;546,00
615,46;459,00
616,03;443,00
616,61;720,00
617,18;540,00
617,75;789,00
618,33;992,00
618,90;635,00
619,47;646,00
620,05;580,00
620,62;509,00
621,19;533,00
621,77;417,00
622,34;372,00
622,91;454,00
623,48;513,00
624,06;428,00
624,63;489,00
625,20;404,00
625,78;293,00
626,35;392,00
626,92;257,00
627,49;414,00
628,07;444,00
628,64;344,00
629,21;455,00
629,78;337,00
630,36;307,00
630,93;433,00
631,50;250,00
632,07;363,00
632,65;367,00
633,22;346,00
633,79;194,00
634,36;430,00
634,93;443,00
635,51;274,00
636,08;369,00
636,65;418,00
637,22;243,00
637,79;462,00
638,37;475,00
638,94;408,00
639,51;288,00
640,08;416,00
640,65;362,00
641,22;365,00
641,80;446,00
642,37;275,00
642,94;353,00
643,51;307,00
644,08;366,00
644,65;389,00
645,22;410,00
645,80;348,00
646,37;569,00
646,94;481,00
647,51;584,00
648,08;683,00
648,65;605,00
649,22;868,00
649,79;784,00
650,36;740,00
650,93;697,00
651,51;885,00
652,08;810,00
652,65;741,00
653,22;832,00
653,79;968,00
654,36;1209,0
654,93;1610,0
655,50;2140,0
656,07;3061,0
656,64;3219,0
657,21;3569,0
657,78;3777,0
658,35;3598,0
658,92;3558,0
659,49;3426,0
660,06;2818,0
660,63;2357,0
661,20;2044,0
661,77;2039,0
662,34;2087,0
662,91;1765,0
663,48;1673,0
664,05;1419,0
664,62;1172,0
665,19;997,00
665,76;1042,0
666,33;809,00
666,90;680,00
667,47;726,00
668,04;684,00
668,61;627,00
669,18;755,00
669,75;681,00
670,32;396,00
670,89;694,00
671,46;683,00
672,03;589,00
672,60;397,00
673,17;452,00
673,74;558,00
674,30;501,00
674,87;477,00
675,44;576,00
676,01;467,00
676,58;468,00
677,15;447,00
677,72;555,00
678,29;398,00
678,86;202,00
679,42;388,00
679,99;338,00
680,56;287,00
681,13;290,00
681,70;479,00
682,27;371,00
682,84;244,00
683,40;226,00
683,97;502,00
684,54;254,00
685,11;310,00
685,68;381,00
686,25;302,00
686,81;284,00
687,38;255,00
687,95;269,00
688,52;210,00
689,09;273,00
689,65;265,00
690,22;269,00
690,79;315,00
691,36;160,00
691,92;318,00
692,49;231,00
693,06;290,00
693,63;311,00
694,20;333,00
694,76;266,00
695,33;315,00
695,90;226,00
696,47;412,00
697,03;226,00
697,60;250,00
698,17;285,00
698,73;356,00
699,30;238,00
699,87;283,00
700,44;295,00
701,00;5,0000
701,57;295,00
702,14;355,00
702,70;301,00
703,27;352,00
703,84;213,00
704,40;296,00
704,97;294,00
705,54;287,00
706,10;267,00
706,67;212,00
707,24;158,00
707,80;345,00
708,37;138,00
708,94;273,00
709,50;241,00
710,07;357,00
710,64;202,00
711,20;255,00
711,77;263,00
712,33;265,00
712,90;316,00
713,47;184,00
714,03;214,00
714,60;170,00
715,16;96,000
715,73;247,00
716,30;182,00
716,86;212,00
717,43;286,00
717,99;336,00
718,56;187,00
719,12;242,00
719,69;160,00
720,26;321,00
720,82;155,00
721,39;220,00
721,95;212,00
722,52;205,00
723,08;192,00
723,65;245,00
724,21;203,00
724,78;262,00
725,34;185,00
725,91;192,00
726,47;198,00
727,04;36,000
727,60;132,00
728,17;242,00
728,73;186,00
729,30;220,00
729,86;118,00
730,43;282,00
730,99;317,00
731,56;177,00
732,12;255,00
732,68;229,00
733,25;291,00
733,81;103,00
734,38;132,00
734,94;233,00
735,51;141,00
736,07;68,000
736,63;105,00
737,20;123,00
737,76;57,000
738,33;28,000
738,89;345,00
739,46;211,00
740,02;156,00
740,58;168,00
741,15;117,00
741,71;306,00
742,27;247,00
742,84;285,00
743,40;306,00
743,97;608,00
744,53;491,00
745,09;473,00
745,66;457,00
746,22;581,00
746,78;707,00
747,35;926,00
747,91;788,00
748,47;682,00
749,04;750,00
749,60;601,00
750,16;555,00
750,72;397,00
751,29;188,00
751,85;170,00
752,41;238,00
752,98;264,00
753,54;182,00
754,10;174,00
754,66;283,00
755,23;63,000
755,79;41,000
756,35;98,000
756,91;72,000
757,48;149,00
758,04;93,000
758,60;16,000
759,16;128,00
759,73;170,00
760,29;202,00
760,85;80,000
761,41;241,00
761,98;210,00
762,54;-20,000
763,10;110,00
763,66;72,000
764,22;87,000
764,79;-20,000
765,35;91,000
765,91;184,00
766,47;148,00
767,03;35,000
767,59;100,000
768,16;96,000
768,72;113,00
769,28;13,000
769,84;144,00
770,40;132,00
770,96;95,000
771,52;312,00
772,09;96,000
772,65;32,000
773,21;25,000
773,77;118,00
774,33;44,000
774,89;90,000
775,45;137,00
776,01;107,00
776,57;486,00
777,13;826,00
777,70;1198,0
778,26;1380,0
778,82;1385,0
779,38;1345,0
779,94;1480,0
780,50;1369,0
781,06;682,00
781,62;250,00
782,18;184,00
782,74;162,00
783,30;40,000
783,86;43,000
784,42;92,000
784,98;123,00
785,54;-39,000
786,10;117,00
786,66;104,00
787,22;-36,000
787,78;193,00
788,34;139,00
788,90;114,00
789,46;94,000
790,02;208,00
790,58;80,000
791,14;114,00
791,70;261,00
792,26;36,000
792,82;24,000
793,38;225,00
793,94;155,00
794,50;250,00
795,06;174,00
795,62;233,00
796,17;250,00
796,73;210,00
797,29;229,00
797,85;251,00
798,41;198,00
798,97;112,00
799,53;160,00
800,09;9,0000
800,65;141,00
801,21;162,00
801,76;76,000
802,32;127,00
802,88;117,00
803,44;32,000
804,00;50,000
804,56;82,000
805,12;95,000
805,67;2,0000
806,23;60,000
806,79;-93,000
807,35;-51,000
807,91;42,000
808,46;57,000
809,02;8,0000
809,58;110,00
810,14;196,00
810,70;75,000
811,26;-49,000
811,81;105,00
812,37;8,0000
812,93;8,0000
813,49;52,000
814,04;19,000
814,60;189,00
815,16;140,00
815,72;92,000
816,27;95,000
816,83;59,000
817,39;70,000
817,95;61,000
818,50;242,00
819,06;85,000
819,62;376,00
820,18;310,00
820,73;352,00
821,29;423,00
821,85;736,00
822,40;365,00
822,96;441,00
823,52;480,00
824,07;638,00
824,63;458,00
825,19;483,00
825,74;270,00
826,30;174,00
826,86;175,00
827,41;202,00
827,97;123,00
828,53;30,000
829,08;97,000
829,64;73,000
830,20;93,000
830,75;102,00
831,31;115,00
831,86;105,00
832,42;-49,000
832,98;34,000
833,53;165,00
834,09;169,00
834,64;22,000
835,20;46,000
835,76;10,0000
836,31;76,000
836,87;-51,000
837,42;79,000
837,98;-31,000
838,53;151,00
839,09;67,000
839,64;-73,000
840,20;70,000
840,75;3,0000
841,31;85,000
841,87;176,00
842,42;171,00
842,98;-47,000
843,53;170,00
844,09;179,00
844,64;66,000
845,20;326,00
845,75;142,00
846,31;305,00
846,86;349,00
847,41;303,00
847,97;86,000
848,52;243,00
849,08;195,00
849,63;-32,000
850,19;144,00
850,74;-12,000
851,30;96,000
851,85;80,000
852,41;158,00
852,96;-13,000
853,51;26,000
854,07;119,00
854,62;102,00
855,18;-6,0000
855,73;78,000
856,28;165,00
856,84;57,000
857,39;18,000
857,95;122,00
858,50;-3,0000
859,05;101,00
859,61;112,00
860,16;14,000
860,71;170,00
861,27;245,00
861,82;54,000
862,37;86,000
862,93;104,00
863,48;78,000
864,03;223,00
864,59;196,00
865,14;168,00
865,69;172,00
866,25;70,000
866,80;239,00
867,35;231,00
867,90;344,00
868,46;397,00
869,01;561,00
869,56;434,00
870,12;407,00
870,67;532,00
871,22;543,00
871,77;412,00
872,33;406,00
872,88;268,00
873,43;176,00
873,98;84,000
874,54;139,00
875,09;174,00
875,64;126,00
876,19;-4,0000
876,74;67,000
877,30;-73,000
877,85;509,00
878,40;105,00
878,95;75,000
879,50;62,000
880,06;51,000
880,61;14,000
881,16;197,00
881,71;25,000
882,26;-21,000
882,81;38,000
883,37;-62,000
883,92;124,00
884,47;4,0000
885,02;-27,000
885,57;8,0000
886,12;-80,000
886,67;9,0000
887,22;66,000
887,78;198,00
888,33;35,000
888,88;11,000
889,43;-10,0000
889,98;39,000
890,53;5,0000
891,08;-6,0000
891,63;-28,000
892,18;34,000
892,73;21,000
893,28;-63,000
893,83;133,00
894,38;40,000
894,93;-18,000
895,48;-170,00
896,03;179,00
896,59;-78,000
897,14;49,000
897,69;15,000
898,24;10,0000
898,79;37,000
899,34;-190,00
899,89;-2,0000
900,44;5,0000
900,99;-5,0000
901,53;132,00
902,08;105,00
902,63;22,000
903,18;11,000
903,73;80,000
904,28;246,00
904,83;229,00
905,38;145,00
905,93;42,000
906,48;112,00
907,03;185,00
907,58;68,000
908,13;88,000
908,68;179,00
909,23;149,00
909,78;86,000
910,32;114,00
910,87;24,000
911,42;76,000
911,97;47,000
912,52;74,000
913,07;44,000
913,62;7,0000
914,17;-68,000
914,71;45,000
915,26;92,000
915,81;53,000
916,36;141,00
916,91;61,000
917,46;-40,000
918,00;60,000
918,55;54,000
919,10;116,00
919,65;-14,000
920,20;48,000
920,74;-11,000
921,29;11,000
921,84;11,000
922,39;-120,00
922,94;68,000
923,48;58,000
924,03;41,000
924,58;36,000
925,13;19,000
925,67;100,000
926,22;160,00
926,77;335,00
927,32;131,00
927,86;94,000
928,41;56,000
928,96;169,00
929,50;239,00
930,05;162,00
930,60;196,00
931,15;39,000
931,69;37,000
932,24;-49,000
932,79;0
933,33;20,000
933,88;2,0000
934,43;76,000
934,97;-53,000
935,52;129,00
936,07;-70,000
936,61;104,00
937,16;-120,00
937,71;-16,000
938,25;85,000
938,80;-39,000
939,34;61,000
939,89;89,000
940,44;167,00
940,98;80,000
941,53;86,000
942,07;148,00
942,62;110,00
943,17;96,000
943,71;-111,00
944,26;-56,000
944,80;195,00
945,35;-100,000
945,89;4,0000
946,44;88,000
946,99;29,000
947,53;159,00
948,08;-81,000
948,62;55,000
949,17;52,000
949,71;72,000
950,26;103,00
950,80;6,0000
951,35;53,000
951,89;42,000
952,44;9,0000
952,98;-76,000
953,53;-126,00
954,07;19,000
954,62;88,000
955,16;-23,000
955,71;140,00
956,25;107,00
956,79;-33,000
957,34;130,00
957,88;-47,000
958,43;148,00
958,97;-21,000
959,52;51,000
960,06;12,000
960,60;4,0000
961,15;-35,000
961,69;103,00
962,24;-93,000
962,78;63,000
963,32;126,00
963,87;83,000
964,41;-5,0000
964,96;-26,000
965,50;68,000
966,04;4,0000
966,59;-22,000
967,13;51,000
967,67;-87,000
968,22;-74,000
968,76;-4,0000
969,30;142,00
969,85;-27,000
970,39;-8,0000
970,93;-59,000
971,47;161,00
972,02;135,00
972,56;-56,000
973,10;-73,000
973,65;90,000
974,19;-19,000
974,73;49,000
975,27;4,0000
975,82;-31,000
976,36;-13,000
976,90;65,000
977,44;-2,0000
977,99;26,000
978,53;148,00
979,07;133,00
979,61;0
980,16;-7,0000
980,70;92,000
981,24;53,000
981,78;-60,000
982,32;-72,000
982,87;-160,00
983,41;-13,000
983,95;11,000
984,49;67,000
985,03;31,000
985,57;83,000
986,12;110,00
986,66;-23,000
987,20;-1,0000
987,74;50,000
988,28;-19,000
988,82;37,000
989,36;87,000
989,91;11,000
990,45;-43,000
990,99;92,000
991,53;94,000
992,07;-16,000
992,61;-6,0000
993,15;-4,0000
993,69;27,000
994,23;6,0000
994,77;73,000
995,31;55,000
995,86;18,000
996,40;82,000
996,94;42,000
997,48;8,0000
998,02;44,000
998,56;-33,000
999,10;89,000
999,64;88,000
1000,18;67,000
1000,72;247,00
1001,26;157,00
1001,80;99,000
1002,34;-9,0000
1002,88;102,00
1003,42;-37,000
1003,96;84,000
1004,50;-33,000
1005,04;24,000
1005,58;2,0000
1006,12;10,0000
1006,66;-15,000
1007,20;-15,000
1007,73;37,000
1008,27;194,00
1008,81;-116,00
1009,35;37,000
1009,89;106,00
1010,43;176,00
1010,97;72,000
1011,51;-62,000
1012,05;32,000
1012,59;70,000
1013,13;144,00
1013,66;81,000
1014,20;-7,0000
1014,74;154,00
1015,28;55,000
1015,82;-21,000
1016,36;116,00
1016,90;17,000
1017,43;34,000
1017,97;270,00
1018,51;17,000
1019,05;-71,000
1019,59;30,000
1020,13;-71,000
1020,66;-2,0000
1021,20;-95,000
1021,74;-79,000
1022,28;-116,00
1022,81;-73,000
1023,35;6,0000
1023,89;-53,000
1024,43;103,00
1024,97;35,000
1025,50;131,00
1026,04;-22,000
1026,58;4,0000
1027,12;24,000
1027,65;26,000
1028,19;100,000
1028,73;-32,000
1029,26;78,000
1029,80;12,000
1030,34;-48,000
1030,88;53,000
1031,41;122,00
1031,95;-87,000
1032,49;-78,000
1033,02;-59,000
1033,56;-23,000
1034,10;-19,000
1034,63;-135,00
1035,17;99,000
1035,71;62,000
1036,24;-26,000
1036,78;91,000
1037,32;29,000
1037,85;124,00
1038,39;-37,000
1038,92;-29,000
1039,46;-56,000
1040,00;19,000
1040,53;54,000
1041,07;98,000
1041,60;27,000
1042,14;156,00
1042,68;-63,000
1043,21;20,000
1043,75;-22,000
1044,28;41,000
1044,82;150,00
1045,35;-28,000
1045,89;-14,000
1046,42;57,000
1046,96;104,00
1047,49;-17,000
1048,03;76,000
1048,57;38,000
1049,10;38,000
1049,64;39,000
1050,17;-76,000
1050,70;56,000
1051,24;-67,000
1051,77;-75,000
1052,31;143,00
1052,84;173,00
1053,38;-19,000
1053,91;125,00
1054,45;66,000
1054,98;30,000
1055,52;94,000
1056,05;33,000
1056,59;89,000
1057,12;23,000
1057,65;67,000
1058,19;67,000
1058,72;124,00
1059,26;158,00
1059,79;35,000
1060,32;17,000
1060,86;-13,000
1061,39;27,000
1061,93;3,0000
1062,46;85,000
1062,99;15,000
1063,53;-152,00
1064,06;-78,000
1064,59;-2,0000
1065,13;-33,000
1065,66;-10,0000
1066,19;31,000
1066,73;106,00
1067,26;49,000
1067,79;46,000
1068,33;120,00
1068,86;-32,000
1069,39;184,00
1069,92;154,00
1070,46;151,00
1070,99;81,000
1071,52;-36,000
1072,05;20,000
1072,59;-93,000
1073,12;79,000
1073,65;31,000
1074,18;68,000
1074,72;-92,000
1075,25;30,000
1075,78;40,000
1076,31;104,00
1076,85;-82,000
1077,38;-12,000
1077,91;111,00
1078,44;-60,000
1078,97;-28,000
1079,51;-8,0000
1080,04;63,000
1080,57;148,00
1081,10;-94,000
1081,63;-72,000
1082,16;101,00
1082,70;-76,000
1083,23;57,000
1083,76;-3,0000
1084,29;93,000
1084,82;-30,000
1085,35;-15,000
1085,88;-70,000
1086,41;57,000
1086,94;-153,00
1087,48;-119,00
1088,01;60,000
1088,54;29,000
1089,07;29,000
1089,60;14,000
1090,13;-136,00
1090,66;-80,000
1091,19;-52,000
1091,72;-9,0000
1092,25;85,000
1092,78;40,000
1093,31;110,00
1093,84;-27,000
1094,37;117,00
1094,90;-16,000
1095,43;-30,000
1095,96;47,000
1096,49;-97,000
1097,02;65,000
1097,55;-21,000
1098,08;76,000
1098,61;-164,00
1099,14;63,000
1099,67;62,000
1100,20;13,000
