M- 257
Integration time: 3000 ms
Average: 1 scans
Nr of pixels used for smoothing: 0
Data measured with spectrometer serial number: 0604021S1
Wave   ;Sample
477,24;916,00
477,82;988,00
478,41;1051,0
478,99;1004,0
479,57;1073,0
480,16;1190,0
480,74;1308,0
481,32;1511,0
481,90;1466,0
482,49;1454,0
483,07;1662,0
483,65;1888,0
484,23;2101,0
484,82;2326,0
485,40;2551,0
485,98;2870,0
486,56;3035,0
487,15;3049,0
487,73;3174,0
488,31;3154,0
488,89;2980,0
489,47;2653,0
490,06;2538,0
490,64;2321,0
491,22;2109,0
491,80;1867,0
492,39;1635,0
492,97;1480,0
493,55;1404,0
494,13;1313,0
494,71;1194,0
495,29;1145,0
495,88;1057,0
496,46;944,00
497,04;915,00
497,62;933,00
498,20;875,00
498,78;818,00
499,37;934,00
499,95;1183,0
500,53;1286,0
501,11;1317,0
501,69;1292,0
502,27;1377,0
502,85;1319,0
503,44;1177,0
504,02;1086,0
504,60;831,00
505,18;809,00
505,76;729,00
506,34;737,00
506,92;696,00
507,50;722,00
508,08;657,00
508,67;541,00
509,25;648,00
509,83;588,00
510,41;564,00
510,99;561,00
511,57;544,00
512,15;644,00
512,73;658,00
513,31;574,00
513,89;547,00
514,47;564,00
515,05;564,00
515,63;570,00
516,21;647,00
516,79;518,00
517,38;613,00
517,96;572,00
518,54;670,00
519,12;635,00
519,70;615,00
520,28;477,00
520,86;504,00
521,44;630,00
522,02;537,00
522,60;510,00
523,18;423,00
523,76;508,00
524,34;461,00
524,92;529,00
525,50;500,00
526,08;487,00
526,66;465,00
527,24;440,00
527,82;536,00
528,39;461,00
528,97;549,00
529,55;456,00
530,13;537,00
530,71;574,00
531,29;402,00
531,87;563,00
532,45;606,00
533,03;676,00
533,61;585,00
534,19;481,00
534,77;633,00
535,35;587,00
535,93;608,00
536,51;602,00
537,08;639,00
537,66;594,00
538,24;520,00
538,82;501,00
539,40;536,00
539,98;606,00
540,56;493,00
541,14;542,00
541,72;568,00
542,29;680,00
542,87;589,00
543,45;582,00
544,03;585,00
544,61;515,00
545,19;667,00
545,77;544,00
546,34;554,00
546,92;463,00
547,50;568,00
548,08;584,00
548,66;618,00
549,23;553,00
549,81;674,00
550,39;576,00
550,97;449,00
551,55;491,00
552,13;598,00
552,70;613,00
553,28;540,00
553,86;542,00
554,44;649,00
555,01;625,00
555,59;573,00
556,17;545,00
556,75;584,00
557,33;576,00
557,90;539,00
558,48;566,00
559,06;700,00
559,64;602,00
560,21;561,00
560,79;677,00
561,37;581,00
561,95;583,00
562,52;495,00
563,10;538,00
563,68;539,00
564,25;573,00
564,83;603,00
565,41;601,00
565,99;598,00
566,56;655,00
567,14;711,00
567,72;749,00
568,29;906,00
568,87;835,00
569,45;935,00
570,02;798,00
570,60;770,00
571,18;850,00
571,75;675,00
572,33;591,00
572,91;552,00
573,48;622,00
574,06;609,00
574,64;473,00
575,21;535,00
575,79;554,00
576,37;538,00
576,94;531,00
577,52;527,00
578,09;527,00
578,67;551,00
579,25;577,00
579,82;528,00
580,40;493,00
580,97;530,00
581,55;617,00
582,13;588,00
582,70;550,00
583,28;506,00
583,85;492,00
584,43;458,00
585,01;441,00
585,58;658,00
586,16;466,00
586,73;518,00
587,31;542,00
587,88;504,00
588,46;511,00
589,03;475,00
589,61;528,00
590,18;449,00
590,76;527,00
591,34;518,00
591,91;478,00
592,49;565,00
593,06;535,00
593,64;586,00
594,21;518,00
594,79;607,00
595,36;477,00
595,94;562,00
596,51;562,00
597,09;519,00
597,66;538,00
598,24;458,00
598,81;511,00
599,38;467,00
599,96;503,00
600,53;522,00
601,11;456,00
601,68;500,00
602,26;548,00
602,83;503,00
603,41;501,00
603,98;474,00
604,56;516,00
605,13;459,00
605,70;503,00
606,28;583,00
606,85;457,00
607,43;476,00
608,00;516,00
608,57;396,00
609,15;523,00
609,72;383,00
610,30;372,00
610,87;489,00
611,44;442,00
612,02;518,00
612,59;592,00
613,16;505,00
613,74;518,00
614,31;525,00
614,89;565,00
615,46;497,00
616,03;539,00
616,61;630,00
617,18;557,00
617,75;572,00
618,33;618,00
618,90;501,00
619,47;629,00
620,05;651,00
620,62;505,00
621,19;476,00
621,77;511,00
622,34;412,00
622,91;492,00
623,48;414,00
624,06;422,00
624,63;392,00
625,20;404,00
625,78;462,00
626,35;411,00
626,92;334,00
627,49;328,00
628,07;349,00
628,64;368,00
629,21;433,00
629,78;398,00
630,36;383,00
630,93;404,00
631,50;355,00
632,07;297,00
632,65;375,00
633,22;397,00
633,79;279,00
634,36;411,00
634,93;390,00
635,51;482,00
636,08;303,00
636,65;398,00
637,22;381,00
637,79;343,00
638,37;380,00
638,94;432,00
639,51;400,00
640,08;457,00
640,65;410,00
641,22;412,00
641,80;408,00
642,37;335,00
642,94;366,00
643,51;389,00
644,08;470,00
644,65;511,00
645,22;473,00
645,80;532,00
646,37;573,00
646,94;591,00
647,51;701,00
648,08;718,00
648,65;695,00
649,22;751,00
649,79;791,00
650,36;978,00
650,93;917,00
651,51;1034,0
652,08;1050,0
652,65;1248,0
653,22;1253,0
653,79;1614,0
654,36;1909,0
654,93;2432,0
655,50;3810,0
656,07;5273,0
656,64;6374,0
657,21;6875,0
657,78;7166,0
658,35;7109,0
658,92;6972,0
659,49;6347,0
660,06;5009,0
660,63;3769,0
661,20;3245,0
661,77;2995,0
662,34;2742,0
662,91;2409,0
663,48;2039,0
664,05;1773,0
664,62;1493,0
665,19;1238,0
665,76;1281,0
666,33;1030,0
666,90;970,00
667,47;808,00
668,04;816,00
668,61;711,00
669,18;781,00
669,75;636,00
670,32;572,00
670,89;608,00
671,46;513,00
672,03;518,00
672,60;460,00
673,17;517,00
673,74;518,00
674,30;462,00
674,87;453,00
675,44;469,00
676,01;474,00
676,58;470,00
677,15;416,00
677,72;484,00
678,29;514,00
678,86;423,00
679,42;459,00
679,99;375,00
680,56;300,00
681,13;417,00
681,70;373,00
682,27;282,00
682,84;331,00
683,40;322,00
683,97;332,00
684,54;324,00
685,11;326,00
685,68;350,00
686,25;336,00
686,81;252,00
687,38;247,00
687,95;333,00
688,52;281,00
689,09;215,00
689,65;245,00
690,22;290,00
690,79;289,00
691,36;284,00
691,92;219,00
692,49;300,00
693,06;269,00
693,63;315,00
694,20;306,00
694,76;277,00
695,33;339,00
695,90;273,00
696,47;288,00
697,03;374,00
697,60;298,00
698,17;428,00
698,73;291,00
699,30;393,00
699,87;343,00
700,44;380,00
701,00;400,00
701,57;230,00
702,14;350,00
702,70;322,00
703,27;362,00
703,84;345,00
704,40;328,00
704,97;256,00
705,54;221,00
706,10;312,00
706,67;295,00
707,24;262,00
707,80;242,00
708,37;301,00
708,94;247,00
709,50;205,00
710,07;261,00
710,64;305,00
711,20;259,00
711,77;265,00
712,33;265,00
712,90;225,00
713,47;250,00
714,03;236,00
714,60;280,00
715,16;316,00
715,73;374,00
716,30;348,00
716,86;382,00
717,43;348,00
717,99;353,00
718,56;365,00
719,12;265,00
719,69;230,00
720,26;257,00
720,82;162,00
721,39;232,00
721,95;253,00
722,52;229,00
723,08;89,000
723,65;278,00
724,21;207,00
724,78;250,00
725,34;253,00
725,91;142,00
726,47;157,00
727,04;270,00
727,60;239,00
728,17;338,00
728,73;243,00
729,30;239,00
729,86;244,00
730,43;276,00
730,99;208,00
731,56;218,00
732,12;237,00
732,68;253,00
733,25;196,00
733,81;172,00
734,38;166,00
734,94;162,00
735,51;259,00
736,07;251,00
736,63;190,00
737,20;184,00
737,76;261,00
738,33;183,00
738,89;227,00
739,46;252,00
740,02;153,00
740,58;191,00
741,15;343,00
741,71;267,00
742,27;336,00
742,84;241,00
743,40;467,00
743,97;536,00
744,53;627,00
745,09;731,00
745,66;659,00
746,22;777,00
746,78;957,00
747,35;978,00
747,91;913,00
748,47;695,00
749,04;716,00
749,60;718,00
750,16;755,00
750,72;463,00
751,29;297,00
751,85;159,00
752,41;208,00
752,98;191,00
753,54;164,00
754,10;206,00
754,66;124,00
755,23;118,00
755,79;102,00
756,35;113,00
756,91;191,00
757,48;100,000
758,04;171,00
758,60;128,00
759,16;255,00
759,73;158,00
760,29;136,00
760,85;132,00
761,41;164,00
761,98;191,00
762,54;184,00
763,10;126,00
763,66;135,00
764,22;175,00
764,79;103,00
765,35;106,00
765,91;93,000
766,47;138,00
767,03;116,00
767,59;204,00
768,16;141,00
768,72;165,00
769,28;103,00
769,84;96,000
770,40;159,00
770,96;125,00
771,52;154,00
772,09;104,00
772,65;86,000
773,21;149,00
773,77;75,000
774,33;107,00
774,89;247,00
775,45;182,00
776,01;167,00
776,57;489,00
777,13;1081,0
777,70;1329,0
778,26;1391,0
778,82;1430,0
779,38;1493,0
779,94;1531,0
780,50;1419,0
781,06;906,00
781,62;327,00
782,18;121,00
782,74;145,00
783,30;95,000
783,86;113,00
784,42;159,00
784,98;51,000
785,54;85,000
786,10;162,00
786,66;108,00
787,22;47,000
787,78;87,000
788,34;111,00
788,90;114,00
789,46;115,00
790,02;192,00
790,58;126,00
791,14;181,00
791,70;114,00
792,26;99,000
792,82;160,00
793,38;156,00
793,94;101,00
794,50;228,00
795,06;205,00
795,62;223,00
796,17;260,00
796,73;206,00
797,29;215,00
797,85;257,00
798,41;159,00
798,97;163,00
799,53;107,00
800,09;126,00
800,65;139,00
801,21;73,000
801,76;26,000
802,32;105,00
802,88;66,000
803,44;38,000
804,00;157,00
804,56;75,000
805,12;126,00
805,67;95,000
806,23;153,00
806,79;76,000
807,35;69,000
807,91;39,000
808,46;44,000
809,02;96,000
809,58;39,000
810,14;107,00
810,70;90,000
811,26;122,00
811,81;99,000
812,37;30,000
812,93;-8,0000
813,49;180,00
814,04;80,000
814,60;-4,0000
815,16;116,00
815,72;138,00
816,27;122,00
816,83;77,000
817,39;136,00
817,95;152,00
818,50;225,00
819,06;252,00
819,62;332,00
820,18;345,00
820,73;368,00
821,29;619,00
821,85;639,00
822,40;663,00
822,96;591,00
823,52;580,00
824,07;501,00
824,63;640,00
825,19;441,00
825,74;434,00
826,30;283,00
826,86;292,00
827,41;166,00
827,97;113,00
828,53;139,00
829,08;121,00
829,64;122,00
830,20;53,000
830,75;126,00
831,31;74,000
831,86;15,000
832,42;90,000
832,98;72,000
833,53;-7,0000
834,09;142,00
834,64;161,00
835,20;52,000
835,76;71,000
836,31;62,000
836,87;101,00
837,42;43,000
837,98;93,000
838,53;108,00
839,09;158,00
839,64;103,00
840,20;107,00
840,75;-24,000
841,31;95,000
841,87;100,000
842,42;31,000
842,98;9,0000
843,53;78,000
844,09;205,00
844,64;274,00
845,20;352,00
845,75;380,00
846,31;275,00
846,86;356,00
847,41;275,00
847,97;319,00
848,52;216,00
849,08;144,00
849,63;80,000
850,19;-27,000
850,74;86,000
851,30;64,000
851,85;62,000
852,41;46,000
852,96;41,000
853,51;66,000
854,07;0
854,62;37,000
855,18;112,00
855,73;82,000
856,28;137,00
856,84;51,000
857,39;153,00
857,95;127,00
858,50;114,00
859,05;150,00
859,61;145,00
860,16;133,00
860,71;84,000
861,27;72,000
861,82;110,00
862,37;201,00
862,93;129,00
863,48;217,00
864,03;245,00
864,59;134,00
865,14;156,00
865,69;213,00
866,25;290,00
866,80;228,00
867,35;184,00
867,90;332,00
868,46;506,00
869,01;482,00
869,56;507,00
870,12;621,00
870,67;637,00
871,22;625,00
871,77;520,00
872,33;345,00
872,88;333,00
873,43;259,00
873,98;240,00
874,54;217,00
875,09;124,00
875,64;58,000
876,19;40,000
876,74;46,000
877,30;80,000
877,85;213,00
878,40;51,000
878,95;1,0000
879,50;41,000
880,06;16,000
880,61;-10,0000
881,16;64,000
881,71;74,000
882,26;170,00
882,81;67,000
883,37;79,000
883,92;74,000
884,47;125,00
885,02;99,000
885,57;19,000
886,12;-5,0000
886,67;57,000
887,22;98,000
887,78;82,000
888,33;45,000
888,88;12,000
889,43;12,000
889,98;15,000
890,53;39,000
891,08;78,000
891,63;69,000
892,18;89,000
892,73;85,000
893,28;-55,000
893,83;70,000
894,38;54,000
894,93;64,000
895,48;78,000
896,03;91,000
896,59;27,000
897,14;74,000
897,69;89,000
898,24;-36,000
898,79;38,000
899,34;10,0000
899,89;49,000
900,44;12,000
900,99;9,0000
901,53;22,000
902,08;104,00
902,63;83,000
903,18;31,000
903,73;133,00
904,28;117,00
904,83;165,00
905,38;324,00
905,93;193,00
906,48;140,00
907,03;222,00
907,58;194,00
908,13;216,00
908,68;146,00
909,23;194,00
909,78;163,00
910,32;154,00
910,87;149,00
911,42;51,000
911,97;79,000
912,52;208,00
913,07;129,00
913,62;118,00
914,17;67,000
914,71;107,00
915,26;110,00
915,81;37,000
916,36;139,00
916,91;53,000
917,46;43,000
918,00;22,000
918,55;55,000
919,10;112,00
919,65;66,000
920,20;-50,000
920,74;-8,0000
921,29;30,000
921,84;29,000
922,39;15,000
922,94;49,000
923,48;47,000
924,03;133,00
924,58;142,00
925,13;38,000
925,67;106,00
926,22;129,00
926,77;160,00
927,32;193,00
927,86;202,00
928,41;187,00
928,96;222,00
929,50;203,00
930,05;204,00
930,60;254,00
931,15;151,00
931,69;160,00
932,24;112,00
932,79;45,000
933,33;113,00
933,88;24,000
934,43;62,000
934,97;98,000
935,52;102,00
936,07;57,000
936,61;40,000
937,16;25,000
937,71;42,000
938,25;70,000
938,80;107,00
939,34;117,00
939,89;197,00
940,44;104,00
940,98;77,000
941,53;149,00
942,07;188,00
942,62;117,00
943,17;73,000
943,71;130,00
944,26;62,000
944,80;89,000
945,35;108,00
945,89;-8,0000
946,44;77,000
946,99;-7,0000
947,53;112,00
948,08;29,000
948,62;26,000
949,17;97,000
949,71;64,000
950,26;99,000
950,80;-19,000
951,35;-53,000
951,89;73,000
952,44;55,000
952,98;11,000
953,53;85,000
954,07;78,000
954,62;20,000
955,16;72,000
955,71;50,000
956,25;-46,000
956,79;63,000
957,34;76,000
957,88;79,000
958,43;6,0000
958,97;99,000
959,52;-34,000
960,06;21,000
960,60;94,000
961,15;-15,000
961,69;-29,000
962,24;30,000
962,78;38,000
963,32;52,000
963,87;63,000
964,41;-5,0000
964,96;28,000
965,50;-1,0000
966,04;-48,000
966,59;67,000
967,13;18,000
967,67;42,000
968,22;25,000
968,76;72,000
969,30;-36,000
969,85;25,000
970,39;-32,000
970,93;-47,000
971,47;48,000
972,02;-20,000
972,56;100,000
973,10;8,0000
973,65;0
974,19;106,00
974,73;17,000
975,27;7,0000
975,82;17,000
976,36;52,000
976,90;17,000
977,44;90,000
977,99;-16,000
978,53;66,000
979,07;106,00
979,61;26,000
980,16;-28,000
980,70;10,0000
981,24;132,00
981,78;37,000
982,32;57,000
982,87;99,000
983,41;24,000
983,95;81,000
984,49;72,000
985,03;116,00
985,57;10,0000
986,12;4,0000
986,66;52,000
987,20;44,000
987,74;68,000
988,28;29,000
988,82;85,000
989,36;50,000
989,91;85,000
990,45;-1,0000
990,99;43,000
991,53;76,000
992,07;50,000
992,61;78,000
993,15;-15,000
993,69;30,000
994,23;45,000
994,77;36,000
995,31;17,000
995,86;60,000
996,40;71,000
996,94;-17,000
997,48;59,000
998,02;46,000
998,56;101,00
999,10;-28,000
999,64;77,000
1000,18;-15,000
1000,72;90,000
1001,26;72,000
1001,80;35,000
1002,34;101,00
1002,88;-32,000
1003,42;25,000
1003,96;85,000
1004,50;1,0000
1005,04;46,000
1005,58;8,0000
1006,12;53,000
1006,66;10,0000
1007,20;-14,000
1007,73;1,0000
1008,27;45,000
1008,81;12,000
1009,35;104,00
1009,89;10,0000
1010,43;120,00
1010,97;95,000
1011,51;94,000
1012,05;75,000
1012,59;117,00
1013,13;154,00
1013,66;78,000
1014,20;33,000
1014,74;-1,0000
1015,28;46,000
1015,82;146,00
1016,36;84,000
1016,90;62,000
1017,43;87,000
1017,97;-26,000
1018,51;22,000
1019,05;20,000
1019,59;60,000
1020,13;79,000
1020,66;58,000
1021,20;-21,000
1021,74;95,000
1022,28;51,000
1022,81;29,000
1023,35;79,000
1023,89;42,000
1024,43;9,0000
1024,97;68,000
1025,50;-4,0000
1026,04;38,000
1026,58;44,000
1027,12;32,000
1027,65;-29,000
1028,19;-7,0000
1028,73;-12,000
1029,26;-27,000
1029,80;-26,000
1030,34;30,000
1030,88;99,000
1031,41;59,000
1031,95;39,000
1032,49;20,000
1033,02;44,000
1033,56;77,000
1034,10;9,0000
1034,63;55,000
1035,17;0
1035,71;14,000
1036,24;5,0000
1036,78;46,000
1037,32;70,000
1037,85;33,000
1038,39;55,000
1038,92;30,000
1039,46;-33,000
1040,00;30,000
1040,53;134,00
1041,07;70,000
1041,60;89,000
1042,14;-18,000
1042,68;41,000
1043,21;46,000
1043,75;54,000
1044,28;47,000
1044,82;56,000
1045,35;73,000
1045,89;98,000
1046,42;23,000
1046,96;17,000
1047,49;1,0000
1048,03;70,000
1048,57;3,0000
1049,10;58,000
1049,64;-24,000
1050,17;33,000
1050,70;-57,000
1051,24;-10,0000
1051,77;90,000
1052,31;-2,0000
1052,84;40,000
1053,38;15,000
1053,91;104,00
1054,45;10,0000
1054,98;14,000
1055,52;39,000
1056,05;69,000
1056,59;-5,0000
1057,12;34,000
1057,65;36,000
1058,19;101,00
1058,72;74,000
1059,26;9,0000
1059,79;-22,000
1060,32;-8,0000
1060,86;49,000
1061,39;14,000
1061,93;-41,000
1062,46;33,000
1062,99;-22,000
1063,53;-1,0000
1064,06;61,000
1064,59;64,000
1065,13;25,000
1065,66;-40,000
1066,19;26,000
1066,73;55,000
1067,26;36,000
1067,79;95,000
1068,33;37,000
1068,86;41,000
1069,39;-8,0000
1069,92;30,000
1070,46;110,00
1070,99;73,000
1071,52;12,000
1072,05;-17,000
1072,59;-7,0000
1073,12;54,000
1073,65;29,000
1074,18;8,0000
1074,72;30,000
1075,25;-22,000
1075,78;0
1076,31;73,000
1076,85;50,000
1077,38;38,000
1077,91;-17,000
1078,44;7,0000
1078,97;-37,000
1079,51;102,00
1080,04;-67,000
1080,57;16,000
1081,10;-19,000
1081,63;-32,000
1082,16;-42,000
1082,70;30,000
1083,23;78,000
1083,76;73,000
1084,29;68,000
1084,82;-45,000
1085,35;84,000
1085,88;17,000
1086,41;-9,0000
1086,94;74,000
1087,48;59,000
1088,01;21,000
1088,54;59,000
1089,07;-20,000
1089,60;23,000
1090,13;0
1090,66;59,000
1091,19;-6,0000
1091,72;20,000
1092,25;29,000
1092,78;15,000
1093,31;-5,0000
1093,84;44,000
1094,37;48,000
1094,90;25,000
1095,43;48,000
1095,96;11,000
1096,49;51,000
1097,02;2,0000
1097,55;-15,000
1098,08;18,000
1098,61;72,000
1099,14;80,000
1099,67;27,000
1100,20;0
